date,k18,k21,k22,traditional
2009-03-09,1980,2240,2345,1550
2009-03-10,1980,2240,2345,1550
2009-03-11,1980,2240,2345,1550
2009-03-12,1980,2240,2345,1550
2009-03-13,1980,2240,2345,1550
2009-03-14,1980,2240,2345,1550
2009-03-15,1980,2240,2345,1550
2009-03-16,1980,2240,2345,1550
2009-03-17,1980,2240,2345,1550
2009-03-18,1980,2240,2345,1550
2009-03-19,1980,2240,2345,1550
2009-03-20,1980,2240,2345,1550
2009-03-21,1980,2240,2345,1550
2009-03-22,1980,2240,2345,1550
2009-03-23,1980,2240,2345,1550
2009-03-24,1980,2240,2345,1550
2009-03-25,1980,2240,2345,1550
2009-03-26,1980,2240,2345,1550
2009-03-27,1980,2240,2345,1550
2009-03-28,1980,2240,2345,1550
2009-03-29,1980,2240,2345,1550
2009-03-30,1980,2240,2345,1550
2009-03-31,1980,2240,2345,1550
2009-04-01,1980,2240,2345,1550
2009-04-02,1980,2240,2345,1550
2009-04-03,1980,2240,2345,1550
2009-04-04,1980,2240,2345,1550
2009-04-05,1980,2240,2345,1550
2009-04-06,1980,2240,2345,1550
2009-04-07,1980,2240,2345,1550
2009-04-08,1980,2240,2345,1550
2009-04-09,1980,2240,2345,1550
2009-04-10,1980,2240,2345,1550
2009-04-11,1980,2240,2345,1550
2009-04-12,1980,2240,2345,1550
2009-04-13,1980,2240,2345,1550
2009-04-14,1980,2240,2345,1550
2009-04-15,1980,2240,2345,1550
2009-04-16,1980,2240,2345,1550
2009-04-17,1980,2240,2345,1550
2009-04-18,1980,2240,2345,1550
2009-04-19,1980,2240,2345,1550
2009-04-20,1980,2240,2345,1550
2009-04-21,1980,2240,2345,1550
2009-04-22,1980,2240,2345,1550
2009-04-23,1980,2240,2345,1550
2009-04-24,1980,2240,2345,1550
2009-04-25,1980,2240,2345,1550
2009-04-26,1980,2240,2345,1550
2009-04-27,1980,2240,2345,1550
2009-04-28,1980,2240,2345,1550
2009-04-29,1980,2240,2345,1550
2009-04-30,1980,2240,2345,1550
2009-05-01,1980,2240,2345,1550
2009-05-02,1980,2240,2345,1550
2009-05-03,1980,2240,2345,1550
2009-05-04,1980,2240,2345,1550
2009-05-05,1980,2240,2345,1550
2009-05-06,1980,2240,2345,1550
2009-05-07,1980,2240,2345,1550
2009-05-08,1980,2240,2345,1550
2009-05-09,1980,2240,2345,1550
2009-05-10,1980,2240,2345,1550
2009-05-11,1980,2240,2345,1550
2009-05-12,1980,2240,2345,1550
2009-05-13,1980,2240,2345,1550
2009-05-14,1980,2240,2345,1550
2009-05-15,1980,2240,2345,1550
2009-05-16,1980,2240,2345,1550
2009-05-17,1980,2240,2345,1550
2009-05-18,1980,2240,2345,1550
2009-05-19,1980,2240,2345,1550
2009-05-20,1980,2240,2345,1550
2009-05-21,1980,2240,2345,1550
2009-05-22,1980,2240,2345,1550
2009-05-23,1980,2240,2345,1550
2009-05-24,1980,2240,2345,1550
2009-05-25,1980,2240,2345,1550
2009-05-26,1980,2240,2345,1550
2009-05-27,1980,2240,2345,1550
2009-05-28,1980,2240,2345,1550
2009-05-29,1980,2240,2345,1550
2009-05-30,1980,2240,2345,1550
2009-05-31,1980,2240,2345,1550
2009-06-01,1980,2240,2345,1550
2009-06-02,1980,2240,2345,1550
2009-06-03,2040,2325,2430,1600
2009-06-04,2040,2325,2430,1600
2009-06-05,2040,2325,2430,1600
2009-06-06,2040,2325,2430,1600
2009-06-07,2040,2325,2430,1600
2009-06-08,2040,2325,2430,1600
2009-06-09,2040,2325,2430,1600
2009-06-10,2040,2325,2430,1600
2009-06-11,2040,2325,2430,1600
2009-06-12,2040,2325,2430,1600
2009-06-13,2040,2325,2430,1600
2009-06-14,2040,2325,2430,1600
2009-06-15,2040,2325,2430,1600
2009-06-16,2040,2325,2430,1600
2009-06-17,2040,2325,2430,1600
2009-06-18,2040,2325,2430,1600
2009-06-19,2040,2325,2430,1600
2009-06-20,2040,2325,2430,1600
2009-06-21,2040,2325,2430,1600
2009-06-22,1980,2240,2345,1550
2009-06-23,1980,2240,2345,1550
2009-06-24,1980,2240,2345,1550
2009-06-25,1980,2240,2345,1550
2009-06-26,1980,2240,2345,1550
2009-06-27,1980,2240,2345,1550
2009-06-28,1980,2240,2345,1550
2009-06-29,1980,2240,2345,1550
2009-06-30,1980,2240,2345,1550
2009-07-01,2045,2315,2425,1610
2009-07-02,2045,2315,2425,1610
2009-07-03,2045,2315,2425,1610
2009-07-04,2045,2315,2425,1610
2009-07-05,2045,2315,2425,1610
2009-07-06,2045,2315,2425,1610
2009-07-07,2045,2315,2425,1610
2009-07-08,2045,2315,2425,1610
2009-07-09,2045,2315,2425,1610
2009-07-10,2045,2315,2425,1610
2009-07-11,2045,2315,2425,1610
2009-07-12,2045,2315,2425,1610
2009-07-13,2045,2315,2425,1610
2009-07-14,2045,2315,2425,1610
2009-07-15,2045,2315,2425,1610
2009-07-16,2045,2315,2425,1610
2009-07-17,2045,2315,2425,1610
2009-07-18,2045,2315,2425,1610
2009-07-19,2045,2315,2425,1610
2009-07-20,2045,2315,2425,1610
2009-07-21,2045,2315,2425,1610
2009-07-22,2045,2315,2425,1610
2009-07-23,2045,2315,2425,1610
2009-07-24,2045,2315,2425,1610
2009-07-25,2045,2315,2425,1610
2009-07-26,2045,2315,2425,1610
2009-07-27,2045,2315,2425,1610
2009-07-28,2045,2315,2425,1610
2009-07-29,2045,2315,2425,1610
2009-07-30,2045,2315,2425,1610
2009-07-31,2045,2315,2425,1610
2009-08-01,2045,2315,2425,1610
2009-08-02,2045,2315,2425,1610
2009-08-03,2045,2315,2425,1610
2009-08-04,2045,2315,2425,1610
2009-08-05,2045,2315,2425,1610
2009-08-06,2045,2315,2425,1610
2009-08-07,2045,2315,2425,1610
2009-08-08,2045,2315,2425,1610
2009-08-09,2045,2315,2425,1610
2009-08-10,2045,2315,2425,1610
2009-08-11,2045,2315,2425,1610
2009-08-12,2045,2315,2425,1610
2009-08-13,2045,2315,2425,1610
2009-08-14,2045,2315,2425,1610
2009-08-15,2045,2315,2425,1610
2009-08-16,2045,2315,2425,1610
2009-08-17,2045,2315,2425,1610
2009-08-18,2045,2315,2425,1610
2009-08-19,2045,2315,2425,1610
2009-08-20,2045,2315,2425,1610
2009-08-21,2045,2315,2425,1610
2009-08-22,2045,2315,2425,1610
2009-08-23,2045,2315,2425,1610
2009-08-24,2045,2315,2425,1610
2009-08-25,2045,2315,2425,1610
2009-08-26,2045,2315,2425,1610
2009-08-27,2045,2315,2425,1610
2009-08-28,2045,2315,2425,1610
2009-08-29,2045,2315,2425,1610
2009-08-30,2045,2315,2425,1610
2009-08-31,2045,2315,2425,1610
2009-09-01,2045,2315,2425,1610
2009-09-02,2045,2315,2425,1610
2009-09-03,2045,2315,2425,1610
2009-09-04,2045,2315,2425,1610
2009-09-05,2045,2315,2425,1610
2009-09-06,2045,2315,2425,1610
2009-09-07,2125,2400,2515,1650
2009-09-08,2125,2400,2515,1650
2009-09-09,2125,2400,2515,1650
2009-09-10,2125,2400,2515,1650
2009-09-11,2125,2400,2515,1650
2009-09-12,2125,2400,2515,1650
2009-09-13,2125,2400,2515,1650
2009-09-14,2125,2400,2515,1650
2009-09-15,2125,2400,2515,1650
2009-09-16,2125,2400,2515,1650
2009-09-17,2125,2400,2515,1650
2009-09-18,2125,2400,2515,1650
2009-09-19,2125,2400,2515,1650
2009-09-20,2125,2400,2515,1650
2009-09-21,2125,2400,2515,1650
2009-09-22,2125,2400,2515,1650
2009-09-23,2125,2400,2515,1650
2009-09-24,2125,2400,2515,1650
2009-09-25,2125,2400,2515,1650
2009-09-26,2125,2400,2515,1650
2009-09-27,2125,2400,2515,1650
2009-09-28,2125,2400,2515,1650
2009-09-29,2125,2400,2515,1650
2009-09-30,2125,2400,2515,1650
2009-10-01,2125,2400,2515,1650
2009-10-02,2125,2400,2515,1650
2009-10-03,2125,2400,2515,1650
2009-10-04,2125,2400,2515,1650
2009-10-05,2125,2400,2515,1650
2009-10-06,2125,2400,2515,1650
2009-10-07,2125,2400,2515,1650
2009-10-08,2125,2400,2515,1650
2009-10-09,2125,2400,2515,1650
2009-10-10,2240,2515,2630,1750
2009-10-11,2240,2515,2630,1750
2009-10-12,2240,2515,2630,1750
2009-10-13,2240,2515,2630,1750
2009-10-14,2240,2515,2630,1750
2009-10-15,2240,2515,2630,1750
2009-10-16,2240,2515,2630,1750
2009-10-17,2240,2515,2630,1750
2009-10-18,2240,2515,2630,1750
2009-10-19,2240,2515,2630,1750
2009-10-20,2240,2515,2630,1750
2009-10-21,2240,2515,2630,1750
2009-10-22,2240,2515,2630,1750
2009-10-23,2240,2515,2630,1750
2009-10-24,2240,2515,2630,1750
2009-10-25,2240,2515,2630,1750
2009-10-26,2240,2515,2630,1750
2009-10-27,2240,2515,2630,1750
2009-10-28,2240,2515,2630,1750
2009-10-29,2240,2515,2630,1750
2009-10-30,2240,2515,2630,1750
2009-10-31,2240,2515,2630,1750
2009-11-01,2240,2515,2630,1750
2009-11-02,2240,2515,2630,1750
2009-11-03,2240,2515,2630,1750
2009-11-04,2240,2515,2630,1750
2009-11-05,2240,2515,2630,1750
2009-11-06,2240,2515,2630,1750
2009-11-07,2240,2515,2630,1750
2009-11-08,2240,2515,2630,1750
2009-11-09,2325,2610,2730,1820
2009-11-10,2325,2610,2730,1820
2009-11-11,2325,2610,2730,1820
2009-11-12,2325,2610,2730,1820
2009-11-13,2325,2610,2730,1820
2009-11-14,2325,2610,2730,1820
2009-11-15,2325,2610,2730,1820
2009-11-16,2325,2610,2730,1820
2009-11-17,2325,2610,2730,1820
2009-11-18,2400,2690,2820,1900
2009-11-19,2400,2690,2820,1900
2009-11-20,2400,2690,2820,1900
2009-11-21,2400,2690,2820,1900
2009-11-22,2400,2690,2820,1900
2009-11-23,2400,2690,2820,1900
2009-11-24,2400,2690,2820,1900
2009-11-25,2480,2785,2915,1970
2009-11-26,2480,2785,2915,1970
2009-11-27,2480,2785,2915,1970
2009-11-28,2480,2785,2915,1970
2009-11-29,2480,2785,2915,1970
2009-11-30,2480,2785,2915,1970
2009-12-01,2480,2785,2915,1970
2009-12-02,2480,2785,2915,1970
2009-12-03,2480,2785,2915,1970
2009-12-04,2565,2875,3010,2015
2009-12-05,2565,2875,3010,2015
2009-12-06,2565,2875,3010,2015
2009-12-07,2565,2875,3010,2015
2009-12-08,2565,2875,3010,2015
2009-12-09,2565,2875,3010,2015
2009-12-10,2565,2875,3010,2015
2009-12-11,2565,2875,3010,2015
2009-12-12,2480,2785,2915,1970
2009-12-13,2480,2785,2915,1970
2009-12-14,2480,2785,2915,1970
2009-12-15,2480,2785,2915,1970
2009-12-16,2480,2785,2915,1970
2009-12-17,2480,2785,2915,1970
2009-12-18,2480,2785,2915,1970
2009-12-19,2480,2785,2915,1970
2009-12-20,2480,2785,2915,1970
2009-12-21,2480,2785,2915,1970
2009-12-22,2480,2785,2915,1970
2009-12-23,2480,2785,2915,1970
2009-12-24,2400,2690,2820,1900
2009-12-25,2400,2690,2820,1900
2009-12-26,2400,2690,2820,1900
2009-12-27,2400,2690,2820,1900
2009-12-28,2400,2690,2820,1900
2009-12-29,2400,2690,2820,1900
2009-12-30,2400,2690,2820,1900
2009-12-31,2400,2690,2820,1900
2010-01-01,2400,2690,2820,1900
2010-01-02,2400,2690,2820,1900
2010-01-03,2400,2690,2820,1900
2010-01-04,2400,2690,2820,1900
2010-01-05,2400,2690,2820,1900
2010-01-06,2400,2690,2820,1900
2010-01-07,2400,2690,2820,1900
2010-01-08,2400,2690,2820,1900
2010-01-09,2400,2690,2820,1900
2010-01-10,2400,2690,2820,1900
2010-01-11,2400,2690,2820,1900
2010-01-12,2400,2690,2820,1900
2010-01-13,2400,2690,2820,1900
2010-01-14,2400,2690,2820,1900
2010-01-15,2400,2690,2820,1900
2010-01-16,2400,2690,2820,1900
2010-01-17,2400,2690,2820,1900
2010-01-18,2400,2690,2820,1900
2010-01-19,2400,2690,2820,1900
2010-01-20,2400,2690,2820,1900
2010-01-21,2400,2690,2820,1900
2010-01-22,2400,2690,2820,1900
2010-01-23,2400,2690,2820,1900
2010-01-24,2400,2690,2820,1900
2010-01-25,2400,2690,2820,1900
2010-01-26,2400,2690,2820,1900
2010-01-27,2400,2690,2820,1900
2010-01-28,2400,2690,2820,1900
2010-01-29,2400,2690,2820,1900
2010-01-30,2400,2690,2820,1900
2010-01-31,2400,2690,2820,1900
2010-02-01,2400,2690,2820,1900
2010-02-02,2400,2690,2820,1900
2010-02-03,2400,2690,2820,1900
2010-02-04,2400,2690,2820,1900
2010-02-05,2400,2690,2820,1900
2010-02-06,2400,2690,2820,1900
2010-02-07,2400,2690,2820,1900
2010-02-08,2400,2690,2820,1900
2010-02-09,2400,2690,2820,1900
2010-02-10,2400,2690,2820,1900
2010-02-11,2400,2690,2820,1900
2010-02-12,2400,2690,2820,1900
2010-02-13,2400,2690,2820,1900
2010-02-14,2400,2690,2820,1900
2010-02-15,2400,2690,2820,1900
2010-02-16,2400,2690,2820,1900
2010-02-17,2400,2690,2820,1900
2010-02-18,2400,2690,2820,1900
2010-02-19,2400,2690,2820,1900
2010-02-20,2400,2690,2820,1900
2010-02-21,2400,2690,2820,1900
2010-02-22,2400,2690,2820,1900
2010-02-23,2400,2690,2820,1900
2010-02-24,2400,2690,2820,1900
2010-02-25,2400,2690,2820,1900
2010-02-26,2400,2690,2820,1900
2010-02-27,2400,2690,2820,1900
2010-02-28,2400,2690,2820,1900
2010-03-01,2400,2690,2820,1900
2010-03-02,2400,2690,2820,1900
2010-03-03,2400,2690,2820,1900
2010-03-04,2400,2690,2820,1900
2010-03-05,2400,2690,2820,1900
2010-03-06,2475,2775,2905,1970
2010-03-07,2475,2775,2905,1970
2010-03-08,2475,2775,2905,1970
2010-03-09,2475,2775,2905,1970
2010-03-10,2475,2775,2905,1970
2010-03-11,2475,2775,2905,1970
2010-03-12,2475,2775,2905,1970
2010-03-13,2475,2775,2905,1970
2010-03-14,2475,2775,2905,1970
2010-03-15,2475,2775,2905,1970
2010-03-16,2475,2775,2905,1970
2010-03-17,2475,2775,2905,1970
2010-03-18,2475,2775,2905,1970
2010-03-19,2475,2775,2905,1970
2010-03-20,2475,2775,2905,1970
2010-03-21,2475,2775,2905,1970
2010-03-22,2475,2775,2905,1970
2010-03-23,2475,2775,2905,1970
2010-03-24,2475,2775,2905,1970
2010-03-25,2475,2775,2905,1970
2010-03-26,2475,2775,2905,1970
2010-03-27,2475,2775,2905,1970
2010-03-28,2475,2775,2905,1970
2010-03-29,2475,2775,2905,1970
2010-03-30,2475,2775,2905,1970
2010-03-31,2475,2775,2905,1970
2010-04-01,2475,2775,2905,1970
2010-04-02,2475,2775,2905,1970
2010-04-03,2475,2775,2905,1970
2010-04-04,2475,2775,2905,1970
2010-04-05,2475,2775,2905,1970
2010-04-06,2475,2775,2905,1970
2010-04-07,2475,2775,2905,1970
2010-04-08,2475,2775,2905,1970
2010-04-09,2475,2775,2905,1970
2010-04-10,2475,2775,2905,1970
2010-04-11,2475,2775,2905,1970
2010-04-12,2475,2775,2905,1970
2010-04-13,2475,2775,2905,1970
2010-04-14,2475,2775,2905,1970
2010-04-15,2475,2775,2905,1970
2010-04-16,2475,2775,2905,1970
2010-04-17,2475,2775,2905,1970
2010-04-18,2475,2775,2905,1970
2010-04-19,2475,2775,2905,1970
2010-04-20,2475,2775,2905,1970
2010-04-21,2475,2775,2905,1970
2010-04-22,2475,2775,2905,1970
2010-04-23,2475,2775,2905,1970
2010-04-24,2475,2775,2905,1970
2010-04-25,2475,2775,2905,1970
2010-04-26,2475,2775,2905,1970
2010-04-27,2475,2775,2905,1970
2010-04-28,2550,2860,2995,1990
2010-04-29,2550,2860,2995,1990
2010-04-30,2550,2860,2995,1990
2010-05-01,2550,2860,2995,1990
2010-05-02,2550,2860,2995,1990
2010-05-03,2550,2860,2995,1990
2010-05-04,2550,2860,2995,1990
2010-05-05,2550,2860,2995,1990
2010-05-06,2550,2860,2995,1990
2010-05-07,2550,2860,2995,1990
2010-05-08,2550,2860,2995,1990
2010-05-09,2550,2860,2995,1990
2010-05-10,2550,2860,2995,1990
2010-05-11,2550,2860,2995,1990
2010-05-12,2550,2860,2995,1990
2010-05-13,2550,2860,2995,1990
2010-05-14,2635,2955,3095,2055
2010-05-15,2635,2955,3095,2055
2010-05-16,2635,2955,3095,2055
2010-05-17,2635,2955,3095,2055
2010-05-18,2635,2955,3095,2055
2010-05-19,2635,2955,3095,2055
2010-05-20,2635,2955,3095,2055
2010-05-21,2635,2955,3095,2055
2010-05-22,2635,2955,3095,2055
2010-05-23,2635,2955,3095,2055
2010-05-24,2635,2955,3095,2055
2010-05-25,2635,2955,3095,2055
2010-05-26,2635,2955,3095,2055
2010-05-27,2635,2955,3095,2055
2010-05-28,2635,2955,3095,2055
2010-05-29,2635,2955,3095,2055
2010-05-30,2635,2955,3095,2055
2010-05-31,2635,2955,3095,2055
2010-06-01,2635,2955,3095,2055
2010-06-02,2635,2955,3095,2055
2010-06-03,2635,2955,3095,2055
2010-06-04,2715,3050,3190,2110
2010-06-05,2715,3050,3190,2110
2010-06-06,2715,3050,3190,2110
2010-06-07,2715,3050,3190,2110
2010-06-08,2715,3050,3190,2110
2010-06-09,2715,3050,3190,2110
2010-06-10,2715,3050,3190,2110
2010-06-11,2715,3050,3190,2110
2010-06-12,2715,3050,3190,2110
2010-06-13,2715,3050,3190,2110
2010-06-14,2715,3050,3190,2110
2010-06-15,2715,3050,3190,2110
2010-06-16,2715,3050,3190,2110
2010-06-17,2715,3050,3190,2110
2010-06-18,2715,3050,3190,2110
2010-06-19,2715,3050,3190,2110
2010-06-20,2715,3050,3190,2110
2010-06-21,2715,3050,3190,2110
2010-06-22,2715,3050,3190,2110
2010-06-23,2800,3140,3290,2180
2010-06-24,2800,3140,3290,2180
2010-06-25,2800,3140,3290,2180
2010-06-26,2800,3140,3290,2180
2010-06-27,2800,3140,3290,2180
2010-06-28,2800,3140,3290,2180
2010-06-29,2800,3140,3290,2180
2010-06-30,2800,3140,3290,2180
2010-07-01,2800,3140,3290,2180
2010-07-02,2800,3140,3290,2180
2010-07-03,2800,3140,3290,2180
2010-07-04,2800,3140,3290,2180
2010-07-05,2800,3140,3290,2180
2010-07-06,2800,3140,3290,2180
2010-07-07,2800,3140,3290,2180
2010-07-08,2800,3140,3290,2180
2010-07-09,2800,3140,3290,2180
2010-07-10,2715,3050,3190,2110
2010-07-11,2715,3050,3190,2110
2010-07-12,2715,3050,3190,2110
2010-07-13,2715,3050,3190,2110
2010-07-14,2715,3050,3190,2110
2010-07-15,2715,3050,3190,2110
2010-07-16,2715,3050,3190,2110
2010-07-17,2715,3050,3190,2110
2010-07-18,2715,3050,3190,2110
2010-07-19,2715,3050,3190,2110
2010-07-20,2715,3050,3190,2110
2010-07-21,2715,3050,3190,2110
2010-07-22,2715,3050,3190,2110
2010-07-23,2715,3050,3190,2110
2010-07-24,2715,3050,3190,2110
2010-07-25,2715,3050,3190,2110
2010-07-26,2715,3050,3190,2110
2010-07-27,2715,3050,3190,2110
2010-07-28,2715,3050,3190,2110
2010-07-29,2715,3050,3190,2110
2010-07-30,2715,3050,3190,2110
2010-07-31,2715,3050,3190,2110
2010-08-01,2715,3050,3190,2110
2010-08-02,2715,3050,3190,2110
2010-08-03,2715,3050,3190,2110
2010-08-04,2715,3050,3190,2110
2010-08-05,2715,3050,3190,2110
2010-08-06,2715,3050,3190,2110
2010-08-07,2715,3050,3190,2110
2010-08-08,2715,3050,3190,2110
2010-08-09,2715,3050,3190,2110
2010-08-10,2715,3050,3190,2110
2010-08-11,2715,3050,3190,2110
2010-08-12,2715,3050,3190,2110
2010-08-13,2715,3050,3190,2110
2010-08-14,2715,3050,3190,2110
2010-08-15,2715,3050,3190,2110
2010-08-16,2715,3050,3190,2110
2010-08-17,2715,3050,3190,2110
2010-08-18,2715,3050,3190,2110
2010-08-19,2715,3050,3190,2110
2010-08-20,2715,3050,3190,2110
2010-08-21,2715,3050,3190,2110
2010-08-22,2715,3050,3190,2110
2010-08-23,2715,3050,3190,2110
2010-08-24,2715,3050,3190,2110
2010-08-25,2715,3050,3190,2110
2010-08-26,2715,3050,3190,2110
2010-08-27,2715,3050,3190,2110
2010-08-28,2715,3050,3190,2110
2010-08-29,2715,3050,3190,2110
2010-08-30,2715,3050,3190,2110
2010-08-31,2715,3050,3190,2110
2010-09-01,2715,3050,3190,2110
2010-09-02,2715,3050,3190,2110
2010-09-03,2775,3115,3260,2160
2010-09-04,2775,3115,3260,2160
2010-09-05,2775,3115,3260,2160
2010-09-06,2775,3115,3260,2160
2010-09-07,2775,3115,3260,2160
2010-09-08,2775,3115,3260,2160
2010-09-09,2775,3115,3260,2160
2010-09-10,2775,3115,3260,2160
2010-09-11,2775,3115,3260,2160
2010-09-12,2775,3115,3260,2160
2010-09-13,2775,3115,3260,2160
2010-09-14,2775,3115,3260,2160
2010-09-15,2775,3115,3260,2160
2010-09-16,2775,3115,3260,2160
2010-09-17,2775,3115,3260,2160
2010-09-18,2775,3115,3260,2160
2010-09-19,2775,3115,3260,2160
2010-09-20,2775,3115,3260,2160
2010-09-21,2775,3115,3260,2160
2010-09-22,2840,3190,3340,2230
2010-09-23,2840,3190,3340,2230
2010-09-24,2840,3190,3340,2230
2010-09-25,2840,3190,3340,2230
2010-09-26,2840,3190,3340,2230
2010-09-27,2840,3190,3340,2230
2010-09-28,2840,3190,3340,2230
2010-09-29,2840,3190,3340,2230
2010-09-30,2840,3190,3340,2230
2010-10-01,2840,3190,3340,2230
2010-10-02,2840,3190,3340,2230
2010-10-03,2840,3190,3340,2230
2010-10-04,2895,3250,3400,2270
2010-10-05,2895,3250,3400,2270
2010-10-06,2895,3250,3400,2270
2010-10-07,2895,3250,3400,2270
2010-10-08,2895,3250,3400,2270
2010-10-09,2940,3300,3455,2320
2010-10-10,2940,3300,3455,2320
2010-10-11,2940,3300,3455,2320
2010-10-12,2940,3300,3455,2320
2010-10-13,2940,3300,3455,2320
2010-10-14,2940,3300,3455,2320
2010-10-15,2940,3300,3455,2320
2010-10-16,2940,3300,3455,2320
2010-10-17,2940,3300,3455,2320
2010-10-18,2940,3300,3455,2320
2010-10-19,2940,3300,3455,2320
2010-10-20,2940,3300,3455,2320
2010-10-21,2940,3300,3455,2320
2010-10-22,2940,3300,3455,2320
2010-10-23,2940,3300,3455,2320
2010-10-24,2940,3300,3455,2320
2010-10-25,2940,3300,3455,2320
2010-10-26,2940,3300,3455,2320
2010-10-27,2940,3300,3455,2320
2010-10-28,2940,3300,3455,2320
2010-10-29,2940,3300,3455,2320
2010-10-30,2940,3300,3455,2320
2010-10-31,2940,3300,3455,2320
2010-11-01,2940,3300,3455,2320
2010-11-02,2940,3300,3455,2320
2010-11-03,2940,3300,3455,2320
2010-11-04,2940,3300,3455,2320
2010-11-05,2940,3300,3455,2320
2010-11-06,2940,3300,3455,2320
2010-11-07,2940,3300,3455,2320
2010-11-08,2940,3300,3455,2320
2010-11-09,2940,3300,3455,2320
2010-11-10,2940,3300,3455,2320
2010-11-11,3000,3375,3535,2360
2010-11-12,3000,3375,3535,2360
2010-11-13,3000,3375,3535,2360
2010-11-14,3000,3375,3535,2360
2010-11-15,3000,3375,3535,2360
2010-11-16,3000,3375,3535,2360
2010-11-17,3000,3375,3535,2360
2010-11-18,3000,3375,3535,2360
2010-11-19,3000,3375,3535,2360
2010-11-20,3000,3375,3535,2360
2010-11-21,3000,3375,3535,2360
2010-11-22,3000,3375,3535,2360
2010-11-23,3000,3375,3535,2360
2010-11-24,3000,3375,3535,2360
2010-11-25,3000,3375,3535,2360
2010-11-26,3000,3375,3535,2360
2010-11-27,3000,3375,3535,2360
2010-11-28,3000,3375,3535,2360
2010-11-29,3000,3375,3535,2360
2010-11-30,3000,3375,3535,2360
2010-12-01,3000,3375,3535,2360
2010-12-02,3000,3375,3535,2360
2010-12-03,3075,3450,3615,2400
2010-12-04,3075,3450,3615,2400
2010-12-05,3075,3450,3615,2400
2010-12-06,3075,3450,3615,2400
2010-12-07,3075,3450,3615,2400
2010-12-08,3075,3450,3615,2400
2010-12-09,3075,3450,3615,2400
2010-12-10,3075,3450,3615,2400
2010-12-11,3075,3450,3615,2400
2010-12-12,3075,3450,3615,2400
2010-12-13,3075,3450,3615,2400
2010-12-14,3075,3450,3615,2400
2010-12-15,3075,3450,3615,2400
2010-12-16,3075,3450,3615,2400
2010-12-17,3075,3450,3615,2400
2010-12-18,3075,3450,3615,2400
2010-12-19,3075,3450,3615,2400
2010-12-20,3075,3450,3615,2400
2010-12-21,3075,3450,3615,2400
2010-12-22,3075,3450,3615,2400
2010-12-23,3075,3450,3615,2400
2010-12-24,3075,3450,3615,2400
2010-12-25,3075,3450,3615,2400
2010-12-26,3075,3450,3615,2400
2010-12-27,3075,3450,3615,2400
2010-12-28,3075,3450,3615,2400
2010-12-29,3075,3450,3615,2400
2010-12-30,3075,3450,3615,2400
2010-12-31,3075,3450,3615,2400
2011-01-01,3075,3450,3615,2400
2011-01-02,3075,3450,3615,2400
2011-01-03,3075,3450,3615,2400
2011-01-04,3075,3450,3615,2400
2011-01-05,3075,3450,3615,2400
2011-01-06,3075,3450,3615,2400
2011-01-07,3075,3450,3615,2400
2011-01-08,3075,3450,3615,2400
2011-01-09,3075,3450,3615,2400
2011-01-10,3075,3450,3615,2400
2011-01-11,3075,3450,3615,2400
2011-01-12,3075,3450,3615,2400
2011-01-13,3075,3450,3615,2400
2011-01-14,3075,3450,3615,2400
2011-01-15,3075,3450,3615,2400
2011-01-16,3075,3450,3615,2400
2011-01-17,3075,3450,3615,2400
2011-01-18,3075,3450,3615,2400
2011-01-19,3075,3450,3615,2400
2011-01-20,3075,3450,3615,2400
2011-01-21,3075,3450,3615,2400
2011-01-22,3075,3450,3615,2400
2011-01-23,3075,3450,3615,2400
2011-01-24,3075,3450,3615,2400
2011-01-25,3075,3450,3615,2400
2011-01-26,3075,3450,3615,2400
2011-01-27,3075,3450,3615,2400
2011-01-28,3075,3450,3615,2400
2011-01-29,3075,3450,3615,2400
2011-01-30,3075,3450,3615,2400
2011-01-31,3000,3375,3535,2360
2011-02-01,3000,3375,3535,2360
2011-02-02,3000,3375,3535,2360
2011-02-03,3000,3375,3535,2360
2011-02-04,3000,3375,3535,2360
2011-02-05,3000,3375,3535,2360
2011-02-06,3000,3375,3535,2360
2011-02-07,3000,3375,3535,2360
2011-02-08,3000,3375,3535,2360
2011-02-09,3000,3375,3535,2360
2011-02-10,3000,3375,3535,2360
2011-02-11,3000,3375,3535,2360
2011-02-12,3000,3375,3535,2360
2011-02-13,3000,3375,3535,2360
2011-02-14,3000,3375,3535,2360
2011-02-15,3000,3375,3535,2360
2011-02-16,3000,3375,3535,2360
2011-02-17,3000,3375,3535,2360
2011-02-18,3000,3375,3535,2360
2011-02-19,3000,3375,3535,2360
2011-02-20,3000,3375,3535,2360
2011-02-21,3000,3375,3535,2360
2011-02-22,3000,3375,3535,2360
2011-02-23,3075,3450,3615,2400
2011-02-24,3075,3450,3615,2400
